Id,Property_type,RoomType,BedType,Min_Night,Max_Night,Cancel,Accomadate,Bedroom,amenities,Bed,Total_Reviews,Bathrooms,Price,Cleaning,ExtraPeople,Guests,Id_host,Location,Response,Host_neigh,Response_rate,Total_list,Vertify,Street,SubUrban,Gov_Area,Market,Country,C_Code,longitude,latitude,Avail_30,Avail_60,Avail_90,Avail_365,RScore_accur,RScore_neatness,RScore_checkin,RScore_comm,RScore_location,RScore_value,RScore_rate
26607708,Apartment,Entire home/apt,Real Bed,3,1125,flexible,10,3,"TV,Cable TV,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Doorman,Elevator,Buzzer/wireless intercom,Suitable for events,Washer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private living room,Hot water,Long term stays allowed,Host greets you",10,1,2.5,798,400,0,1,198910828,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Copacabana,100.0,5,"email,phone,jumio,offline_government_id,government_id","Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.175123885006016,-22.96484718482345,30,52,82,350,2.0,8.0,2.0,2.0,10.0,6.0,40.0
26630155,Apartment,Entire home/apt,Real Bed,2,1125,super_strict_30,4,2,"TV,Cable TV,Wifi,Kitchen,Pets allowed,Free street parking,Heating,Essentials,Hangers,Iron,Private living room,Bathtub,Crib,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony",2,1,1.0,72,400,0,1,142982314,"Paris, Île-de-France, France",within an hour,Aurelio,100.0,241,"email,phone","Póvoa de Varzim, Portugal",Not Specified,"AVer-o-Mar, Amorim e Terroso",Porto,Portugal,PT,-8.77599,41.39707,30,60,90,365,10.0,10.0,10.0,10.0,10.0,8.0,80.0
26493902,Apartment,Private room,Real Bed,1,14,flexible,2,1,"TV,Wifi,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,Private living room",1,2,1.0,40,8,0,1,68316372,"Montreal, Québec, Canada",within an hour,Le Plateau,100.0,1,"email,phone,reviews,jumio,government_id","Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,-73.58263,45.52309,0,0,0,0,8.0,7.0,10.0,8.0,10.0,8.0,70.0
26488387,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,"Wifi,Kitchen,Heating,Essentials,Shampoo,Hangers,Private living room",1,25,1.0,36,20,0,1,199021370,"Barcelona, Catalonia, Spain",within an hour,Sant Pere/Santa Caterina,100.0,4,"email,phone,offline_government_id,selfie,government_id,identity_manual","Barcelona, Catalunya, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,2.17968,41.38982,1,4,28,303,9.0,8.0,9.0,10.0,10.0,8.0,90.0
26549962,Apartment,Private room,Real Bed,2,1125,moderate,2,1,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Private living room,Babysitter recommendations,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Long term stays allowed,Host greets you",1,9,1.0,65,40,0,1,172875552,"Barcelona, Catalonia, Spain",within an hour,Not Specified,100.0,2,"email,phone","Barcelona, Catalunya, Spain",La Barceloneta,la Barceloneta,Barcelona,Spain,ES,2.18998,41.37773,18,26,48,48,10.0,10.0,10.0,10.0,10.0,10.0,98.0
26521403,Bed and breakfast,Private room,Real Bed,3,15,strict_14_with_grace_period,3,1,"Wifi,Smoking allowed,Washer,Essentials,Shampoo,Hangers,Host greets you,Paid parking on premises",2,8,1.0,45,30,16,1,199470993,"Barcelona, Catalonia, Spain",within a day,El Gòtic,100.0,1,"email,phone","Barcelona, Catalunya, Spain",El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,2.17685,41.38023,27,57,87,362,10.0,10.0,10.0,10.0,10.0,9.0,98.0
26540293,Apartment,Private room,Real Bed,2,10,flexible,2,1,"Wifi,Kitchen,Paid parking off premises,Pets allowed,Heating,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Hot water,Bed linens,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Host greets you",1,0,1.0,137,100,0,1,17374344,"Istanbul, İstanbul, Turkey",a few days or more,Not Specified,0.0,1,"email,phone,work_email","Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,29.00018,41.04525,27,57,87,87,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26549061,House,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,6,3,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Private entrance,Pack ’n Play/travel crib,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Beach essentials",3,0,2.0,776,491,0,1,10548519,US,within an hour,Kauaʻi,81.0,51,"email,phone,reviews,kba","Hanalei, HI, United States",Kauaʻi,North Shore Kauai,Kauai,United States,US,-159.49713,22.20656,0,0,9,140,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26687281,Apartment,Private room,Real Bed,3,60,flexible,2,1,"TV,Kitchen,Free parking on premises,Elevator,Heating,Washer,Essentials,Lock on bedroom door,Hangers,Iron,Private living room,Private entrance",3,0,2.0,264,26,105,1,192545219,TR,within an hour,Not Specified,100.0,2,"email,phone","Esenyurt, İstanbul, Turkey",Not Specified,Esenyurt,Istanbul,Turkey,TR,28.65739,41.02728,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
2670173,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,"TV,Wifi,Kitchen,Free parking on premises,Hot tub,Indoor fireplace,Fire extinguisher,Essentials",2,208,1.0,250,26,0,2,13668412,"Honokaa, Hawaii, United States",within an hour,Hamakua Coast,100.0,1,"email,phone,facebook,reviews,kba","Honokaa, HI, United States",Hamakua Coast,Hamakua,The Big Island,United States,US,-155.58062,20.11839,2,11,25,289,10.0,10.0,10.0,10.0,10.0,9.0,98.0
26627443,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3,2,"TV,Internet,Wifi,Kitchen,Elevator,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Bathtub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Well-lit path to entrance,Host greets you",2,4,1.0,55,15,10,2,1630185,"Porto, Porto, Portugal",within an hour,Not Specified,100.0,12,"email,phone,reviews,jumio,offline_government_id,government_id","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.61802,41.14229,8,26,44,227,10.0,10.0,10.0,10.0,10.0,8.0,80.0
26533551,Condominium,Entire home/apt,Real Bed,1,69,moderate,2,0,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Paid parking off premises,Elevator,Free street parking,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Step-free access,Well-lit path to entrance,Disabled parking spot,Host greets you",1,9,1.0,138,125,0,1,43793840,"Honolulu, Hawaii, United States",within an hour,Waikiki,99.0,92,"email,phone,reviews,kba","Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,-157.82209,21.27353,18,37,67,342,10.0,10.0,10.0,9.0,10.0,9.0,93.0
2660996,Villa,Private room,Real Bed,2,1125,flexible,3,2,"TV,Internet,Wifi,Air conditioning,Pool,Free parking on premises,Breakfast,Free street parking,Indoor fireplace,Heating,Family/kid friendly,Washer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",2,3,4.0,85,20,70,2,13620608,"Sydney, New South Wales, Australia",within a day,Not Specified,100.0,1,"phone,reviews","Gordon, NSW, Australia",Not Specified,Ku-Ring-Gai,Sydney,Australia,AU,151.1443,-33.76595,21,51,81,356,10.0,10.0,10.0,10.0,10.0,9.0,93.0
26520002,House,Private room,Real Bed,2,365,flexible,2,1,"Wifi,Kitchen,Breakfast,Suitable for events,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Private entrance,Host greets you",1,1,2.0,46,20,0,1,45071073,"Montreal, Québec, Canada",within a few hours,Cote-des-Neiges,100.0,4,"email,phone,jumio,government_id","Montréal, Québec, Canada",Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,-73.63201,45.48207,0,0,0,254,10.0,10.0,10.0,10.0,10.0,10.0,80.0
26527885,House,Private room,Real Bed,3,1125,flexible,2,1,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Breakfast,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Host greets you",1,14,1.0,90,15,0,2,4220037,"Keaau, Hawaii, United States",within an hour,Island of Hawaiʻi,100.0,2,"email,phone,facebook,reviews,jumio,offline_government_id,kba,selfie,government_id,identity_manual","Keaau, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,-154.93593,19.59112,12,32,60,60,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26563602,House,Private room,Real Bed,7,1125,strict_14_with_grace_period,1,1,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Indoor fireplace,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Well-lit path to entrance",1,1,1.0,13,8,0,1,158889535,PT,within a day,Not Specified,100.0,7,phone,"Sanguedo, Aveiro, Portugal",Not Specified,Sanguedo,Porto,Portugal,PT,-8.50928,41.00966,30,60,90,365,2.0,2.0,2.0,2.0,2.0,2.0,20.0
26565457,Townhouse,Private room,Real Bed,2,1110,strict_14_with_grace_period,2,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed",1,0,1.0,55,0,0,2,29872464,"Montreal, Quebec, Canada",within an hour,Saint-Laurent,100.0,6,"email,phone,reviews,jumio,government_id","Montréal, Québec, Canada",Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,-73.67172,45.50961,0,0,0,106,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26609688,Boutique hotel,Private room,Real Bed,1,1125,flexible,2,1,"Cable TV,Wifi,Air conditioning,Breakfast,Elevator,Heating,Carbon monoxide detector,Essentials,Shampoo,Hangers",1,2,1.0,249,0,0,2,188628513,"Surry Hills, New South Wales, Australia",within an hour,Not Specified,100.0,6,"email,phone","Surry Hills, NSW, Australia",Surry Hills,Sydney,Sydney,Australia,AU,151.21225,-33.88328,29,59,89,357,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26558762,Apartment,Entire home/apt,Real Bed,3,180,flexible,4,1,"Wifi,Kitchen,Paid parking off premises,Pets allowed,Free street parking,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Baby bath,Changing table,Pack ’n Play/travel crib,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",2,10,1.0,70,20,10,2,192284066,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,3,"email,phone,offline_government_id,selfie,government_id,identity_manual","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.61822,41.15119,0,5,32,144,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2657689,Apartment,Shared room,Couch,1,1125,flexible,2,1,"Internet,Wifi,Kitchen,Elevator,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Dryer,Smoke detector,Carbon monoxide detector,Essentials",1,0,1.0,100,100,0,4,9051298,"New York, New York, United States",within an hour,Harlem,100.0,2,"email,phone,reviews,jumio,government_id","New York, NY, United States",Manhattan,Harlem,New York,United States,US,-73.94647,40.8106,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26628718,Apartment,Entire home/apt,Real Bed,2,30,moderate,2,1,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Elevator,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Private entrance",1,1,1.0,85,100,15,2,199376710,"Porto, Porto District, Portugal",within an hour,Not Specified,100.0,2,"email,phone,jumio,offline_government_id,selfie,government_id,identity_manual,work_email","Porto, Porto District, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.60614,41.14573,30,60,81,356,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26633051,Apartment,Entire home/apt,Real Bed,32,1125,flexible,7,4,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Breakfast,Elevator,Heating,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",6,0,2.0,120,100,0,1,200202895,ES,a few days or more,L'Antiga Esquerra de l'Eixample,0.0,1,"email,phone","Barcelona, Catalunya, Spain",L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,2.14352,41.38702,30,60,90,90,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26682757,Apartment,Entire home/apt,Real Bed,2,35,strict_14_with_grace_period,3,1,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Changing table,Pack ’n Play/travel crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Cleaning before checkout,Step-free access,Wide clearance to bed,Accessible-height bed,Step-free access,Accessible-height toilet,Step-free access,Host greets you,Handheld shower head",1,13,1.0,38,27,18,2,200599622,PT,within an hour,Not Specified,100.0,1,"email,phone","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.60246,41.14747,4,19,27,186,9.0,8.0,9.0,9.0,10.0,9.0,88.0
26701226,Apartment,Entire home/apt,Real Bed,3,41,moderate,6,2,"Wifi,Kitchen,Smoking allowed,Breakfast,Heating,Washer,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Cooking basics,Oven,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Host greets you",3,13,1.0,195,0,79,2,99206209,"Istanbul, İstanbul, Turkey",within an hour,Moda,100.0,1,"email,phone","Kadıköy, İstanbul, Turkey",Moda,Kadikoy,Istanbul,Turkey,TR,29.02413,40.9902,25,38,62,242,10.0,8.0,10.0,10.0,10.0,9.0,92.0
26556751,House,Private room,Real Bed,7,1125,strict_14_with_grace_period,1,1,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Breakfast,Free street parking,Indoor fireplace,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance",1,0,1.0,15,5,0,1,158889535,PT,within a day,Not Specified,100.0,7,phone,"Sanguedo, Aveiro, Portugal",Not Specified,Sanguedo,Porto,Portugal,PT,-8.52195,41.00466,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
2662127,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,"Wifi,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",1,0,1.0,119,25,0,2,13626902,"New South Wales, Australia",within a few hours,Bellevue Hill,96.0,1,"email,phone,facebook,reviews,jumio,government_id,work_email","Bellevue Hill, NSW, Australia",Bellevue Hill,Woollahra,Sydney,Australia,AU,151.25552,-33.88687,0,0,0,0,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
266879,Apartment,Private room,Real Bed,1,760,flexible,1,1,"Internet,Wifi,Kitchen,Washer / Dryer,Hot tub,Heating,Washer,Dryer",1,0,1.0,132,25,0,1,1399419,"Istanbul, Istanbul, Turkey",within a few hours,Şişli,96.0,1,"email,phone,facebook","Istanbul, Istanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,28.99592,41.05783,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26553343,Apartment,Entire home/apt,Real Bed,32,1125,flexible,6,2,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator,Heating,Washer,Essentials,Hangers,Hair dryer,Iron",4,0,2.0,55,25,0,1,64515600,ES,within a few hours,Dreta de l'Eixample,96.0,18,"email,phone,reviews,jumio,offline_government_id,government_id","Barcelona, Catalunya, Spain",Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,2.17736,41.41175,0,6,36,311,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
26640206,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Long term stays allowed,Host greets you,Paid parking on premises",1,3,1.0,99,25,0,1,170993475,PT,within a day,Not Specified,60.0,7,"email,phone","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,-8.60593,41.16066,29,59,89,355,10.0,10.0,9.0,9.0,10.0,10.0,100.0
